ecosystem,pref,suff,term,estimate,std.error,statistic,p.value
Pr,2,3,min_elapsed,-2.0822356315960042e-4,2.4447674328366973e-4,-0.851711129504027,0.45696382575485217
Pr,2,4,min_elapsed,0.0035206183485082697,0.0014157253146800637,2.4867947983990706,0.08873504010206257
Pr,3,1,min_elapsed,0.0023094184455831734,0.0011804617148182823,1.9563687806162187,0.14536652818171816
Pr,3,2,min_elapsed,6.007100262339858e-4,8.231460977066445e-4,0.7297732782887695,0.5183483837422249
Pr,3,3,min_elapsed,-6.311068893069418e-4,0.0016665130466793636,-0.37869903902910546,0.7301232303066921
Pr,3,4,min_elapsed,0.002917158466580441,0.0011920772678797509,2.4471219653143366,0.0919147589806491
SWd,1,1,min_elapsed,0.0011282365799273177,5.555617736961425e-4,2.030803113794493,0.1352392541550252
SWd,1,2,min_elapsed,0.004176704029652334,0.0018634682420507597,2.2413604564872234,0.11082166425528214
SWd,1,3,min_elapsed,9.308645732465537e-5,3.6508773285423915e-4,0.2549701043004368,0.8152261371303264
SWd,1,4,min_elapsed,1.3876253211778078e-4,3.667402966993005e-4,0.3783672897869624,0.7303453738869199
SWd,2,1,min_elapsed,-2.9805375227073914e-4,2.735013051729193e-4,-1.0897708589810813,0.3555219237498894
SWd,2,2,min_elapsed,3.6683156679795566e-4,1.509331616922407e-4,2.430423921987013,0.09329466622694073
SWd,2,3,min_elapsed,-3.1327594125541746e-5,1.1446315491012442e-4,-0.27369151365904537,0.8020834788617226
SWd,2,4,min_elapsed,1.480840583932617e-4,2.1587257836659277e-4,0.6859790137021792,0.5419856594904925
SWd,3,1,min_elapsed,-5.189885785709572e-4,4.0086427823017427e-4,-1.2946740499360647,0.28607417553604286
SWd,3,2,min_elapsed,8.147912390575541e-4,5.677590573237434e-4,1.4351003802532907,0.2467529126107537
SWd,3,3,min_elapsed,0.0021473166191591318,0.0010780068312688706,1.9919322928887448,0.14042030311807696
SWd,3,4,min_elapsed,1.0074890402880767e-4,2.569466510375177e-4,0.3921004754177433,0.7211793928415409
Wt,1,1,min_elapsed,0.0028853500412895487,0.0011871447300063696,2.430495598690875,0.09328868907918929
Wt,1,2,min_elapsed,7.759098781719837e-4,7.528594209613908e-4,1.0306172129468179,0.3785349009002044
Wt,1,3,min_elapsed,3.162676947577308e-4,3.2139877248917026e-4,0.9840351669930153,0.3976564579442042
Wt,1,4,min_elapsed,7.707079908028119e-4,0.0016192083284270059,0.47597827732983744,0.6666044839018934
Wt,2,1,min_elapsed,-2.9583220103396687e-4,3.806880628579292e-4,-0.7770987059932317,0.4937494572587476
Wt,2,2,min_elapsed,1.293715922957796e-4,3.271611254149674e-4,0.3954369338095599,0.7189618909579742
Wt,2,3,min_elapsed,NA,NA,NA,NA
Wt,2,4,min_elapsed,0.002350260729753146,0.001994468535341008,1.1783894747436092,0.3235998745952182
Wt,3,1,min_elapsed,-2.1155289060314486e-4,5.703476500599059e-4,-0.37091919390028977,0.7353420146359658
Wt,3,2,min_elapsed,0.007335940015307436,0.0031185257747072355,2.352374341365233,0.10008980930704323
Wt,3,3,min_elapsed,0.00197008507092124,8.365254911406731e-4,2.3550807378683256,0.09984430197176847
Wt,3,4,min_elapsed,3.1420245303663053e-4,1.8451663422543375e-4,1.70284079999396,0.18714977505868888
Wt,4,1,min_elapsed,2.562290086002872e-5,2.146422028858234e-4,0.11937494358301264,0.9125235685813544
Wt,4,2,min_elapsed,-5.191125296971774e-4,3.3464906457600656e-4,-1.5512146443764372,0.21864396629631885
Wt,4,3,min_elapsed,0.0016305261770275337,7.02320659051593e-4,2.3216263910410673,0.10293119002046255
Wt,4,4,min_elapsed,0.002371604597818191,9.367255728344513e-4,2.531802981146248,0.08528927797335674
