ecosystem,rep,term,estimate,std.error,statistic,p.value
SP,3,min_elapsed,9.46950075134672,0.4885816958716823,19.381611778255653,3.000230467827752e-4
SP,4,min_elapsed,7.6733365484810525,0.3460061512298275,22.17687899827017,2.007241393423444e-4
SP,5,min_elapsed,12.673931157894513,0.4403949243417756,28.778558646735686,9.21253343683482e-5
SP,6,min_elapsed,10.974485260397207,0.35276749609829394,31.109683805276987,7.297445380817086e-5
SP,7,min_elapsed,7.188943974901831,0.21251755124614422,33.82753063334228,5.6793056637845736e-5
SP,8,min_elapsed,8.35584828300826,0.702788800940854,11.889558103119915,0.0012794483345361155
SP,9,min_elapsed,11.48591078959477,0.809758946139698,14.184358004750273,7.591454011889872e-4
SP,10,min_elapsed,9.871211278581445,0.17835959582217642,55.34443623892818,1.2993873805889308e-5
SP,11,min_elapsed,11.633818619033288,0.7372773232938248,15.779433669624611,5.532898518537852e-4
SP,12,min_elapsed,13.178537358961359,0.1996857090555506,65.9963971447512,7.665689432842428e-6
SW,1,min_elapsed,7.483845642446297,0.6922043474314674,10.811613174947944,0.0016927119865760263
SW,2,min_elapsed,7.447725830824815,0.40731665778139575,18.284854519311022,3.568942655748759e-4
SW,3,min_elapsed,8.044942778453168,0.49125473109736384,16.376316133347746,4.954762234150607e-4
SW,4,min_elapsed,8.522802622298489,0.1455011848584778,58.57548603874409,1.0961438617072966e-5
SW,5,min_elapsed,8.408285039435818,0.43609760679469023,19.2807410736247,3.047261926778184e-4
SW,6,min_elapsed,6.742075064754734,0.14922527246270617,45.180517706474205,2.3869962971755136e-5
SW,7,min_elapsed,6.586270958209766,0.11739202031607701,56.104928942157116,1.2473008828945832e-5
SW,8,min_elapsed,8.020441229844343,0.23180277026733578,34.60028204406034,5.307957250311847e-5
SW,9,min_elapsed,11.700194829998985,0.28135033448999835,41.58585718836212,3.0600636129757856e-5
SW,10,min_elapsed,10.74466039392858,0.566204840532811,18.97663111431125,3.195131753952772e-4
SW,11,min_elapsed,6.9973671881466775,0.10248964020314802,68.27389748151101,6.924227836725161e-6
SW,12,min_elapsed,8.537502779304896,0.09397834260780985,90.84542823800989,2.9401677193348013e-6
WW,1,min_elapsed,0.3785145520271242,5.6959206418398916,0.06645362107869128,0.9511974740064625
WW,2,min_elapsed,10.451281506153952,0.9615968001541151,10.868673340509167,0.0016667165168717578
WW,3,min_elapsed,11.952001532632575,0.5120299464871891,23.34238771507403,1.7225542100219167e-4
WW,4,min_elapsed,18.11314905809009,1.1066242275714546,16.367931052657642,4.962313364262224e-4
WW,5,min_elapsed,8.503773809703823,0.5092801748663941,16.697633698257988,4.6765610312846974e-4
WW,6,min_elapsed,8.506488491842287,1.0930239777998998,7.782526883778548,0.004414479778589226
WW,7,min_elapsed,13.439865478126157,0.4246681121522127,31.647927154250144,6.932281005727556e-5
WW,8,min_elapsed,8.971723326176393,0.4178376900882056,21.47179045596021,2.2104726654940187e-4
WW,9,min_elapsed,14.397258954579248,1.3468204402860722,10.689813225229333,0.0017500280013434866
WW,10,min_elapsed,8.657786438608607,4.807008732772571,1.8010756626221056,0.1694972748047451
WW,11,min_elapsed,12.32308137368596,0.5677988151303012,21.703253063073056,2.1408534523005226e-4
WW,12,min_elapsed,7.9828576412217,0.7959178165451419,10.029751156812981,0.002109952418463225
